Year,Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
2019,Italy,Fabia,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Famy,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Ferrarelle,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Ferrero Group,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Conad,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Cognac Slanchev bryag,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Nelsen,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Beiersdorf Global AG,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Alisea,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Alpen,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Amica chips,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Argus beer- Lidl,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Auchan,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Barilla Group,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Belt̬ Nesl̬,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Clivia,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Bernardo,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Biffi,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Blues,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,"Borovets waffles ""Day&Night""Ltd.",0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Carioca,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Claudia,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Fiorentini,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Fonte Azzurrina,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Free way,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Medastea,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Maniva,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,"Mars, Incorporated",0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Maspex Romania,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Mastika Vinprom Peshtera,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,McDonald's Corporation,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Meda,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Merivo,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Freeway,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Misia,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Mondelez International,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Monte bianco,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Moreni waffle - Mondelez Iternational,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Muller,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Natia,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Locatelli,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Lines,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Lilia,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Lidl,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Lavazza,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,L'Oreal,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Kinder Ferrero,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Kinde,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Kimberly-Clark,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Imperial Brands,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Hosta,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Heineken International,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Haribo,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Granarolo,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Gran Finale,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Gaia,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,GTT,0,0,0,0,0,0,0,0,0,9,175
2019,Italy,Nestl̬,0,0,0,0,0,0,0,0,0,9,175
2019,Japan,Unbranded,0,0,0,5,0,30,1,0,36,35,1293
2019,Japan,The Coca-Cola Company,0,0,0,9,2,4,0,0,15,35,1293
2019,Japan,Kasugaiseika,0,0,0,0,0,4,0,0,4,35,1293
2019,Japan,Unsure,0,0,0,0,0,0,0,4,4,35,1293
2019,Japan,SUNTORY,0,0,0,0,0,3,0,0,3,35,1293
2019,Japan,KIRIN,0,0,0,2,0,0,0,0,2,35,1293
2019,Japan,LOTTE,0,0,1,1,0,0,0,0,2,35,1293
2019,Japan,ASAHI,0,0,0,2,0,0,0,0,2,35,1293
2019,Japan,KANRO,0,0,1,0,0,0,0,0,1,35,1293
2019,Japan,Marumiya,0,0,0,0,0,0,1,0,1,35,1293
2019,Japan,Nokyo,0,0,0,0,1,0,0,0,1,35,1293
2019,Japan,UHA,0,0,1,0,0,0,0,0,1,35,1293
2019,Japan,Tsutaya,0,0,1,0,0,0,0,0,1,35,1293
2019,Japan,DYDO,0,0,0,0,1,0,0,0,1,35,1293
2019,Japan,Uha mikakuto,0,0,0,0,0,1,0,0,1,35,1293
2019,Japan,Yaokin,0,0,0,0,0,0,1,0,1,35,1293
2019,Japan,Yukijirushi,0,0,0,0,1,0,0,0,1,35,1293
2019,Japan,bear,0,0,0,0,1,0,0,0,1,35,1293
2019,Japan,nichiiko,0,0,0,0,0,1,0,0,1,35,1293
2019,Japan,pokka,0,0,0,1,0,0,0,0,1,35,1293
2019,Japan,seven eleven,0,0,1,0,0,0,0,0,1,35,1293
2019,Japan,Griko,0,0,0,1,0,0,0,0,1,35,1293
2019,Japan,SEVEN ELEVEN,0,0,1,0,0,0,0,0,1,35,1293
2019,Japan,CGC,0,0,0,1,0,0,0,0,1,35,1293
2019,Japan,Daiichi Pharmacy,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Yamato,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Yamazakipan,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Yamazki,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Amehama,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Yomeishu,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Alpulgatasu,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Zebra,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,arufa shoji,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,asahi,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Aji Frozen USA Corporation,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,bulbon,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,burubon,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,chateraise,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,cupie,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,disney,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,dydo,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,family mart,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,fumakira,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,glico,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,ikeda mohando,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,isomaru,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Yamazaki,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Yamaha,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Takano foods,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Yakult,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Takeda,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Takedaseiyaku,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Tanabe Pharmaceutical,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Tarami,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Bridgiston,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Tokyo ramen,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Tominaga,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Toyosuisan,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Tsumura,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Bourbon,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,UCC,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,BURBON,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,UHA mikakuto,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Uha,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Ashide Brew,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Asahi Shinbun,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Asahi,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Wakodo,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,YUKIZIRUSHI,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,itoen,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,itouen,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,kalbee,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,sapporo,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,otsuka seiyaku,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,otsukaseiyaku,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,ASVEL,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,pokka sapporo,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,roto,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,ryukakusan,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,s&b,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,saka seika,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,sangarinia,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,saraya,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,kanebo,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,ASSUTERRAS,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,seveneleven,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,shiseido,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,suntory,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,tateishi shunyoudo,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,unsure,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,wmb,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,wooke,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,yagai,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,otsuka,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,nobel,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,nisshin,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,nihonkasei,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,kanro,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,kanshin,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,kappa,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,kirin,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,koris,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,lawson,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,lotte,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,lowson,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,maikoru,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,mandam,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,mandom,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,mandum,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,mannan life,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,meiji,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,ministop,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,morinaga,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,myojyo,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,nakamuraya,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Acebook,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Takara,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Taishoseiyaku,0,0,0,0,0,0,0,0,0,35,1293
2019,Japan,Disney,0,0,0,0,0,0,0,0,0,35,1293
